id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2296-P,46,2560.0161758536474,AHMFU,Houston,New York,USA,Regional Pumpkin Festival,1862 A,1680 A,482,2254,16,Big Moose,1161.2028572378076,heavy
2406-P,19,2274.542457013391,PZMXW,New York,California,USA,Regional Pumpkin Festival,1662 O,1142 N,469,2134,7,Rouge Vif d'Etampes,1031.714262161618,heavy
2126-P,51,2173.106293632649,XWRWD,Nottingham,California,Canada,Local Pumpkin Festival,1274 T,1330 T,466,2105,7,Baby Bear,985.7036299414204,heavy
2818-P,13,2041.1531712906435,NWHLW,Chicago,Texas,Canada,National Pumpkin Festival,1414 K,1553 U,435,1796,13,Big Moose,925.8507492720655,heavy
2067-P,1,2038.632291429304,TDVLU,Chicago,Florida,Canada,Regional Pumpkin Festival,1110 Z,1727 G,455,1931,2,Marina di Chioggia,924.7072983340008,heavy
2552-P,1,2030.3518807850776,PIXUN,Los Angeles,California,USA,Local Pumpkin Festival,1163 S,1412 J,461,2010,1,Big Moose,920.9513703090649,heavy
2209-P,26,2001.5922063650564,CNMEK,Nottingham,Texas,Canada,Regional Pumpkin Festival,1128 E,1614 B,466,2007,-2,Marina di Chioggia,907.9062120695387,heavy
2170-P,28,1992.7671971982345,ABDJI,Paris,Florida,Canada,National Pumpkin Festival,1800 Z,1391 C,461,1973,3,Marina di Chioggia,903.9032585115416,heavy
2668-P,95,1990.6707598175851,OHLSY,New York,Texas,Canada,Regional Pumpkin Festival,1536 X,1891 H,462,2002,-3,Baby Bear,902.952331287178,heavy
2993-P,37,1946.214260703884,FDFEF,Los Angeles,New York,Canada,Regional Pumpkin Festival,1326 M,1540 S,457,1927,4,Rouge Vif d'Etampes,882.7872189411962,heavy
2255-P,15,1924.567312235944,QUDWF,New York,New York,USA,Regional Pumpkin Festival,1583 Y,1626 P,441,1751,5,Rouge Vif d'Etampes,872.9683362917262,heavy
2811-P,39,1923.5004463698715,WQKXZ,Los Angeles,Florida,USA,Local Pumpkin Festival,1098 V,1232 O,441,1795,3,Marina di Chioggia,872.4844144698027,heavy
2374-P,40,1917.0269917456435,BSDNO,Houston,Florida,Canada,National Pumpkin Festival,1678 X,1395 M,463,1979,-8,Marina di Chioggia,869.5481072398899,heavy
2103-P,75,1868.1201417874545,LQJVD,New York,New York,USA,National Pumpkin Festival,1897 X,1334 K,447,1895,3,Baby Bear,847.364351353655,heavy
2546-P,4,1851.5837880754843,HTOWM,Los Angeles,California,Canada,Regional Pumpkin Festival,1262 L,1470 N,431,1735,5,Baby Bear,839.863593600735,heavy
2323-P,9,1849.4290190329773,GOHTY,Nottingham,New York,Canada,National Pumpkin Festival,1139 R,1924 E,449,1921,0,Big Moose,838.8862076012063,heavy
2147-P,1,1836.9040642781183,AXYZK,Houston,New York,USA,National Pumpkin Festival,1788 N,1241 M,428,1718,4,Marina di Chioggia,833.2049883240402,heavy
2791-P,35,1805.886942232028,TNRVI,Los Angeles,New York,USA,Local Pumpkin Festival,1449 X,1859 I,418,1602,8,Rouge Vif d'Etampes,819.13586990091,heavy
2267-P,78,1809.5722893560303,VRBXQ,Los Angeles,Florida,Canada,National Pumpkin Festival,1907 R,1985 B,429,1685,9,Baby Bear,820.8075138735804,heavy
2472-P,55,1788.1938178204,DGDQR,Los Angeles,Texas,USA,National Pumpkin Festival,1086 W,1722 C,441,1756,2,Baby Bear,811.1104102127908,heavy
2122-P,97,1778.52593448665,RXPNX,Nottingham,California,Canada,Local Pumpkin Festival,1158 U,1895 M,442,1794,3,Marina di Chioggia,806.7251356756685,heavy
2505-P,3,1758.681886159815,SRHYZ,Chicago,California,USA,Regional Pumpkin Festival,1846 W,1521 U,-2,-4,-1,Rouge Vif d'Etampes,797.7240341070027,heavy
2457-P,45,1754.4587863022462,LRNJV,New York,Florida,USA,Local Pumpkin Festival,1239 E,1066 M,428,1699,3,Big Moose,795.8084697964084,heavy
2652-P,63,1739.2126505598426,XUVGA,Paris,Texas,USA,National Pumpkin Festival,1305 Q,1594 E,426,1641,6,Baby Bear,788.8929445927402,heavy
2356-P,55,1736.49058693368,DOQKD,Paris,Texas,Canada,Local Pumpkin Festival,1558 M,1043 T,424,1637,8,Baby Bear,787.6582383084218,heavy
2393-P,1,1735.947078707628,SZFHJ,Los Angeles,Texas,Canada,National Pumpkin Festival,1428 X,1025 X,404,1471,18,Rouge Vif d'Etampes,787.4117073251504,heavy
2159-P,2,1735.621792167984,QCSJN,Los Angeles,Florida,Canada,Regional Pumpkin Festival,1308 L,1121 M,430,1666,1,Baby Bear,787.2641599530602,heavy
2389-P,36,1720.0001465296373,YCSSX,Chicago,New York,USA,National Pumpkin Festival,1123 K,1824 L,446,1812,-4,Marina di Chioggia,780.1783064646712,heavy
2292-P,62,1708.3620893079787,RGWOD,Houston,California,Canada,Regional Pumpkin Festival,1704 M,1686 S,416,1532,7,Baby Bear,774.8993768133847,heavy
2964-P,11,1704.2802614288405,RUXRP,Nottingham,California,Canada,Local Pumpkin Festival,1141 Z,1246 L,434,1715,3,Baby Bear,773.0478923420307,heavy
2681-P,27,1702.294607480988,CEEJQ,New York,Texas,USA,Local Pumpkin Festival,1830 W,1546 U,447,1869,-13,Big Moose,772.1472155965163,heavy
2961-P,2,1694.9519420275465,PSVDX,New York,Florida,USA,Regional Pumpkin Festival,1739 D,1520 U,3,1,-1,Marina di Chioggia,768.8166412881588,heavy
2123-P,71,1682.8470126297325,FDVLA,Nottingham,Florida,USA,Local Pumpkin Festival,1417 O,1580 F,433,1693,4,Big Moose,763.3259421527456,heavy
2589-P,28,1668.056126119569,QPWCF,Los Angeles,Florida,USA,National Pumpkin Festival,1059 N,1003 O,421,1594,6,Rouge Vif d'Etampes,756.6169143588276,heavy
2058-P,93,1664.4243777189404,NDCXQ,Houston,Texas,USA,Local Pumpkin Festival,1629 C,1177 V,418,1626,-3,Rouge Vif d'Etampes,754.9695823382896,heavy
2679-P,31,1649.8817000407726,GOKKK,Houston,Texas,Canada,National Pumpkin Festival,1224 I,1382 Q,417,1606,-2,Big Moose,748.3731400848941,heavy
2125-P,83,1647.4126107990742,WWYZT,New York,Florida,Canada,National Pumpkin Festival,1722 U,1183 V,413,1556,4,Marina di Chioggia,747.2531809575736,heavy
2378-P,76,1636.1563179641962,LPILB,Houston,California,Canada,Regional Pumpkin Festival,1342 T,1922 G,408,1501,11,Rouge Vif d'Etampes,742.1474165780156,heavy
2659-P,8,1624.9477306073532,TNRYY,Paris,Florida,USA,Local Pumpkin Festival,1771 X,1494 T,396,1397,22,Rouge Vif d'Etampes,737.0632910216506,heavy
2040-P,44,1634.4130340656266,EXMTS,Paris,Florida,USA,Regional Pumpkin Festival,1351 G,1962 Y,-1,-3,-4,Marina di Chioggia,741.3566769478957,heavy
2328-P,3,1617.044975890778,AVFCG,Nottingham,Florida,Canada,Regional Pumpkin Festival,1426 R,1406 O,421,1648,-4,Big Moose,733.4786647042498,heavy
2789-P,52,1617.7415338838473,KSMYR,Nottingham,Florida,Canada,National Pumpkin Festival,1328 R,1590 O,383,1270,24,Big Moose,733.794617837442,heavy
2054-P,72,1609.9183719996363,SBVYS,New York,Texas,USA,Regional Pumpkin Festival,1008 S,1384 C,426,1610,2,Big Moose,730.246094192059,heavy
2693-P,91,1597.5527544504405,DDJGE,Chicago,California,Canada,National Pumpkin Festival,1333 W,1969 N,421,1599,5,Baby Bear,724.6371489966842,heavy
2343-P,83,1588.8361598188058,UGCCW,Houston,Florida,USA,National Pumpkin Festival,1351 M,1964 M,412,1532,3,Marina di Chioggia,720.6833714045317,heavy
2803-P,9,1581.0066289795564,RBOUM,Nottingham,Florida,Canada,National Pumpkin Festival,1899 Q,1109 N,433,1678,-10,Baby Bear,717.131958852095,heavy
2033-P,3,1587.0761350747198,NWPTD,New York,California,USA,Regional Pumpkin Festival,1783 M,1248 H,397,1387,14,Baby Bear,719.8850382608123,heavy
2420-P,77,1574.5210218504071,KXUTA,Houston,California,USA,Local Pumpkin Festival,1970 I,1026 D,430,1696,-11,Rouge Vif d'Etampes,714.1901393431699,heavy
2928-P,99,1571.9661197770388,SHUBX,New York,Florida,USA,Local Pumpkin Festival,1971 L,1377 H,412,1561,-5,Marina di Chioggia,713.0312562019066,heavy
2958-P,14,1559.2065262338149,HHYFD,Chicago,New York,USA,Local Pumpkin Festival,1448 T,1384 H,403,1393,14,Baby Bear,707.2436066474486,heavy
2192-P,71,1469.14382325653,MEAPN,Paris,California,Canada,Local Pumpkin Festival,1735 H,1405 Y,407,1442,5,Rouge Vif d'Etampes,666.3918850785759,heavy
2051-P,17,1486.4574707997965,ILOFO,Nottingham,Texas,Canada,Regional Pumpkin Festival,1908 N,1213 O,400,1381,7,Rouge Vif d'Etampes,674.2452170950213,heavy
2194-P,88,1459.4772933246568,FUUZO,Paris,California,USA,Local Pumpkin Festival,1726 S,1152 M,395,1343,11,Marina di Chioggia,662.0072244337177,heavy
2350-P,100,1463.181850520894,OLCQW,Los Angeles,New York,USA,National Pumpkin Festival,1138 D,1668 Q,404,1450,-2,Marina di Chioggia,663.6875819414734,heavy
2231-P,50,1450.852570218034,BVCCX,Los Angeles,California,USA,National Pumpkin Festival,1582 Y,1654 I,391,1351,6,Marina di Chioggia,658.0951190303385,heavy
2281-P,33,1443.0741758365184,SSCPB,Houston,New York,USA,National Pumpkin Festival,1152 J,1301 I,398,1426,4,Big Moose,654.566901566038,heavy
2721-P,58,1437.1439615227282,DHBTP,Chicago,Texas,Canada,National Pumpkin Festival,1942 U,1979 W,394,1353,1,Marina di Chioggia,651.8770037950173,heavy
2287-P,19,1429.7539152862505,IJTKK,Paris,Florida,Canada,Local Pumpkin Festival,1493 I,1949 Y,413,1502,-9,Big Moose,648.524937942521,heavy
2503-P,6,1432.397834606469,DJRDJ,Los Angeles,Texas,USA,National Pumpkin Festival,1153 U,1086 U,411,1524,-11,Rouge Vif d'Etampes,649.7241985948174,heavy
2319-P,65,1425.4739035706966,PYUZL,Los Angeles,California,Canada,Regional Pumpkin Festival,1779 W,1370 E,419,1547,-3,Big Moose,646.5835588684395,heavy
2474-P,89,1407.4325455008077,GVAEC,Chicago,New York,Canada,Regional Pumpkin Festival,1626 B,1784 J,-4,-2,0,Baby Bear,638.4001431788024,heavy
2519-P,52,1405.1551963873208,ZYRIY,Nottingham,California,USA,Local Pumpkin Festival,1524 Y,1270 O,415,1506,-7,Marina di Chioggia,637.3671558397176,heavy
2453-P,51,1399.0290180239826,IOGUP,Nottingham,New York,USA,Local Pumpkin Festival,1596 D,1507 N,368,1175,24,Baby Bear,634.5883703435343,heavy
2882-P,100,1394.3458823425694,WYRYD,Nottingham,Florida,Canada,Local Pumpkin Festival,1468 X,1364 B,405,1458,0,Big Moose,632.4641374635307,heavy
2240-P,71,1388.831999829039,KTBEW,Los Angeles,Texas,Canada,Local Pumpkin Festival,1767 I,1226 O,385,1307,5,Baby Bear,629.9630844664534,heavy
2889-P,39,1374.7880481481552,PJROF,New York,California,Canada,Local Pumpkin Festival,1577 U,1338 W,403,1450,-6,Rouge Vif d'Etampes,623.592860335618,heavy
2904-P,51,1374.827855115384,SIYDA,Nottingham,California,Canada,National Pumpkin Festival,1071 E,1495 S,380,1283,6,Marina di Chioggia,623.6109164574972,heavy
2813-P,25,1366.2770383395257,HFDGZ,Paris,Texas,USA,National Pumpkin Festival,1443 W,1718 Y,387,1333,5,Rouge Vif d'Etampes,619.7323343745021,heavy
2520-P,53,1373.060542478226,VQBMD,New York,California,Canada,Local Pumpkin Festival,1824 X,1626 M,371,1178,14,Baby Bear,622.8092775837835,heavy
2921-P,32,1375.100451849401,RZUAM,Nottingham,California,Canada,Local Pumpkin Festival,1065 G,1526 M,410,1491,-7,Rouge Vif d'Etampes,623.7345641552735,heavy
2507-P,76,1366.714539724402,WQVWH,New York,Florida,USA,Local Pumpkin Festival,1207 M,1039 X,392,1362,2,Marina di Chioggia,619.9307815026709,heavy
2274-P,38,1356.705982338637,ICHII,Paris,New York,Canada,National Pumpkin Festival,1902 V,1285 K,375,1235,4,Baby Bear,615.3909799409471,heavy
2371-P,83,1346.184240669012,PZYHY,Paris,Texas,USA,National Pumpkin Festival,1660 U,1449 N,392,1364,1,Big Moose,610.6184020935385,heavy
2991-P,69,1339.1080023134127,ZZXGU,Paris,New York,USA,Regional Pumpkin Festival,1123 Y,1353 K,370,1162,11,Rouge Vif d'Etampes,607.4086769853456,heavy
2745-P,57,1334.1752708898855,YLFCY,Los Angeles,New York,USA,National Pumpkin Festival,1449 R,1294 E,398,1355,2,Marina di Chioggia,605.1712294734849,heavy
2821-P,87,1330.698051121086,XLRFU,Los Angeles,New York,Canada,National Pumpkin Festival,1081 M,1309 P,371,1141,18,Rouge Vif d'Etampes,603.5939904041156,heavy
2111-P,86,1334.70362303406,MXJJQ,Paris,California,Canada,Regional Pumpkin Festival,1925 E,1520 B,376,1197,14,Big Moose,605.4108857792653,heavy
2484-P,92,1306.2487877598032,VSMOI,Chicago,California,USA,National Pumpkin Festival,1912 L,1925 J,379,1235,11,Big Moose,592.5040001375446,heavy
2017-P,28,1306.5220865709707,FRYBY,Los Angeles,Florida,USA,Local Pumpkin Festival,1848 A,1276 S,385,1259,9,Rouge Vif d'Etampes,592.6279662918997,heavy
2089-P,84,1323.1501650214195,EPBAE,Nottingham,New York,USA,Regional Pumpkin Festival,1833 N,1457 X,370,1179,14,Baby Bear,600.1703296523957,heavy
2821-P,39,1312.827029037289,GDMJV,Chicago,Texas,Canada,Regional Pumpkin Festival,1970 W,1966 M,3,-1,-4,Big Moose,595.4878377550821,heavy
2171-P,8,1301.082764084451,MUJTQ,Houston,Florida,USA,Regional Pumpkin Festival,1508 A,1645 E,393,1349,-5,Rouge Vif d'Etampes,590.1607331265942,heavy
2560-P,62,1311.9190401677042,WJPFW,New York,Florida,USA,Local Pumpkin Festival,1435 E,1434 E,380,1218,8,Marina di Chioggia,595.0759812677493,heavy
2919-P,63,1301.1374666532502,DFSAS,Paris,Texas,Canada,Local Pumpkin Festival,1296 K,1094 K,384,1275,1,Baby Bear,590.185545774181,heavy
2879-P,95,1299.1818027123809,XGJWP,Houston,New York,USA,National Pumpkin Festival,1495 Z,1602 W,395,1326,-2,Marina di Chioggia,589.2984722559142,heavy
2986-P,67,1288.8897679932415,QZWBW,New York,Florida,USA,Regional Pumpkin Festival,1453 J,1656 I,395,1403,-3,Rouge Vif d'Etampes,584.6300876435904,heavy
2426-P,74,1291.4776417100802,VSYXM,Paris,Texas,Canada,Regional Pumpkin Festival,1787 I,1425 D,392,1309,-1,Big Moose,585.8039264585587,heavy
2718-P,15,1276.8149125454947,PTWQU,Houston,Texas,USA,Local Pumpkin Festival,1910 Y,1938 M,385,1230,3,Marina di Chioggia,579.1530298113361,heavy
2210-P,82,1279.334091168456,LAORA,Nottingham,Florida,Canada,Regional Pumpkin Festival,1772 R,1075 H,398,1356,-10,Marina di Chioggia,580.2957090812823,heavy
2431-P,61,1287.7293704934418,LUIRG,Houston,New York,USA,National Pumpkin Festival,1489 I,1244 U,396,1383,-10,Baby Bear,584.1037406208612,heavy
2830-P,19,1287.0498995492237,UUBHN,Nottingham,Florida,USA,Regional Pumpkin Festival,1996 J,1985 O,374,1186,8,Baby Bear,583.7955380363314,heavy
2200-P,79,1269.6821005623788,YTQSO,Nottingham,California,USA,National Pumpkin Festival,1984 Z,1461 Q,373,1135,14,Rouge Vif d'Etampes,575.9176433582905,heavy
2980-P,25,1259.8359114076943,SHWTW,Houston,New York,Canada,Local Pumpkin Festival,1829 H,1185 Z,401,1427,-9,Big Moose,571.4514907272388,heavy
2148-P,87,1259.050885903649,TMMLQ,Houston,New York,USA,Local Pumpkin Festival,1704 W,1782 H,4,4,5,Big Moose,571.095409438808,heavy
2388-P,75,1267.5684943711385,QXBOC,New York,Texas,Canada,Local Pumpkin Festival,1032 P,1747 P,387,1334,-10,Rouge Vif d'Etampes,574.9589284987934,heavy
2518-P,55,1257.7542691761628,QATEN,Chicago,Texas,Canada,Regional Pumpkin Festival,1395 I,1711 N,387,1275,-1,Big Moose,570.507274464154,heavy
2583-P,28,1261.7183862281963,LBQFT,New York,Texas,USA,National Pumpkin Festival,1596 N,1218 L,405,1438,-18,Big Moose,572.3053662460201,heavy
2461-P,78,1255.594348204881,XWSGQ,Nottingham,Texas,USA,Regional Pumpkin Festival,1872 X,1521 G,383,1297,-5,Big Moose,569.5275515909484,heavy
2847-P,84,1252.476429901272,MVRGE,Paris,California,USA,Regional Pumpkin Festival,1754 K,1064 C,397,1435,-17,Marina di Chioggia,568.1132887917778,heavy
2150-P,94,1254.0583072742447,YSJYD,Nottingham,California,Canada,Regional Pumpkin Festival,1558 X,1298 B,372,1183,3,Baby Bear,568.8308157131393,heavy
2340-P,9,1244.1276319911703,EYWNW,Paris,Florida,Canada,Regional Pumpkin Festival,1005 N,1526 N,384,1253,-3,Marina di Chioggia,564.326340850139,heavy
2217-P,62,1245.9835169706494,PKWDB,New York,Florida,Canada,Regional Pumpkin Festival,1869 A,1181 Q,384,1217,0,Marina di Chioggia,565.1681554297508,heavy
2108-P,82,1240.4312824392691,PAXEC,Nottingham,Florida,USA,Regional Pumpkin Festival,1524 M,1805 H,361,1026,17,Marina di Chioggia,562.6497062641929,heavy
2173-P,100,1233.8910018304364,KFYFE,Nottingham,New York,Canada,Regional Pumpkin Festival,1548 J,1668 O,391,1299,-7,Rouge Vif d'Etampes,559.6830873022712,heavy
2154-P,50,1229.4370353044942,WPPXE,New York,Florida,Canada,National Pumpkin Festival,1292 C,1696 Q,-5,-5,-5,Marina di Chioggia,557.6628037178361,heavy
2870-P,65,1244.0058050313964,AGXJR,Nottingham,Florida,Canada,National Pumpkin Festival,1532 B,1976 U,387,1261,-4,Marina di Chioggia,564.2710811158012,heavy
2172-P,9,1222.6586498320105,DYWBL,Chicago,Texas,USA,Local Pumpkin Festival,1141 A,1446 W,388,1314,-10,Big Moose,554.5881822946013,heavy
2572-P,95,1227.5137922026215,PYGVP,Paris,Florida,Canada,National Pumpkin Festival,1811 O,1438 A,389,1321,-3,Marina di Chioggia,556.7904360327715,heavy
2820-P,57,1212.804761876352,AFMSO,Chicago,Florida,Canada,Regional Pumpkin Festival,1497 H,1423 M,382,1248,0,Baby Bear,550.1185375490182,heavy
2136-P,71,1220.7688812809065,AVEZY,Paris,New York,Canada,Local Pumpkin Festival,1389 J,1239 R,381,1228,0,Rouge Vif d'Etampes,553.730998397969,heavy
2765-P,76,1215.4487318612637,AACMW,New York,Florida,USA,Local Pumpkin Festival,1031 V,1296 I,381,1198,5,Big Moose,551.3178211824143,heavy
2709-P,57,1199.4127729833126,LEPDW,New York,California,Canada,Local Pumpkin Festival,1596 E,1091 W,371,1147,0,Big Moose,544.0440385230468,heavy
2933-P,99,1211.773750640452,AJXTY,Paris,New York,USA,Regional Pumpkin Festival,1480 P,1040 M,381,1280,-3,Baby Bear,549.6508791005039,heavy
2408-P,13,1203.0553818503397,NJVBP,Chicago,California,USA,Regional Pumpkin Festival,1112 E,1434 V,370,1161,3,Marina di Chioggia,545.6962967642593,heavy
2075-P,58,1188.2546331971885,FXMGE,Houston,New York,Canada,Local Pumpkin Festival,1447 O,1632 L,362,1041,10,Marina di Chioggia,538.9827955811791,heavy
2940-P,32,1187.2458801716566,FASWI,New York,California,Canada,Local Pumpkin Festival,1752 M,1815 I,371,1148,6,Marina di Chioggia,538.525233278822,heavy
2066-P,40,1176.9261769693344,REAUA,Paris,New York,Canada,Local Pumpkin Festival,1416 P,1873 H,376,1216,-6,Marina di Chioggia,533.8442984638743,heavy
2838-P,47,1165.0363338096067,GMFXI,Los Angeles,California,USA,Regional Pumpkin Festival,1094 B,1925 B,353,1039,14,Baby Bear,528.4511607253671,heavy
2746-P,85,1180.8326968103647,KDJXL,Houston,Texas,USA,National Pumpkin Festival,2000 X,1573 K,381,1195,-1,Rouge Vif d'Etampes,535.616264611607,heavy
2944-P,37,1163.631961895153,QKENK,New York,New York,Canada,National Pumpkin Festival,1548 Z,1744 F,380,1232,-6,Baby Bear,527.8141488599462,heavy
2971-P,67,1171.3057391531763,VFIEA,Chicago,Texas,Canada,Local Pumpkin Festival,1212 J,1632 K,374,1148,5,Baby Bear,531.2949128339676,heavy
2217-P,82,1165.0452413167804,FAYDF,New York,New York,Canada,Local Pumpkin Festival,1670 B,1447 D,357,1073,5,Rouge Vif d'Etampes,528.455201099361,heavy
2992-P,44,1153.157503132336,KWMLV,Chicago,Texas,Canada,National Pumpkin Festival,1716 P,1862 O,367,1141,6,Big Moose,523.0630181608025,heavy
2545-P,74,1159.911817939952,KUOOK,Chicago,Florida,USA,National Pumpkin Festival,1623 H,1313 V,358,1063,5,Rouge Vif d'Etampes,526.1267213230187,heavy
2328-P,58,1129.80783832632,AETAX,New York,California,Canada,Regional Pumpkin Festival,1495 E,1451 I,365,1140,1,Baby Bear,512.4717970021121,heavy
2025-P,49,1143.3648878132924,DWMAS,Chicago,Florida,Canada,National Pumpkin Festival,1345 Z,1503 P,364,1116,4,Baby Bear,518.621166193007,heavy
2556-P,8,1123.0618840940297,JWKGK,New York,Florida,USA,National Pumpkin Festival,1758 J,1831 L,364,1131,1,Rouge Vif d'Etampes,509.4118861299791,heavy
2939-P,99,1104.492380512506,MEJND,New York,California,Canada,National Pumpkin Festival,1861 P,1256 Q,384,1270,-12,Marina di Chioggia,500.98890786142863,heavy
2858-P,34,1119.958934999071,XAHDU,Los Angeles,California,USA,Local Pumpkin Festival,1994 C,1926 D,370,1129,2,Rouge Vif d'Etampes,508.00441324409866,heavy
2687-P,46,1113.641944300383,QMFLL,Los Angeles,New York,USA,National Pumpkin Festival,1317 F,1968 Y,357,1035,7,Marina di Chioggia,505.13907679909937,heavy
2734-P,70,1106.8247625576332,JFQGV,New York,New York,Canada,Local Pumpkin Festival,1085 N,1723 I,364,1133,-7,Baby Bear,502.04685769804195,heavy
2362-P,71,1103.078267415054,FMCNM,New York,California,Canada,National Pumpkin Festival,1770 W,1872 C,5,3,0,Rouge Vif d'Etampes,500.34747747332915,heavy
2942-P,25,1106.678750985302,YWKWQ,Los Angeles,New York,USA,National Pumpkin Festival,1026 X,1649 O,354,983,9,Baby Bear,501.9806280169251,heavy
2139-P,10,1102.9494857881218,MZMFE,New York,Florida,Canada,National Pumpkin Festival,1408 U,1962 C,362,1036,7,Marina di Chioggia,500.28906315760577,heavy
